# Number of Traces
8953
# TraceId; FracturesId1; FracturesId2; X1; Y1; Z1; X2; Y2; Z2
3503; 44; 128; 9.6200980474983044e-02; 6.8900500728106495e-01; 1.4535723907434453e-01; 4.0215852958779164e-01; 1.0642138792361830e+00; 3.1858641959777928e-01
3504; 44; 129; 4.4057850601592519e-01; 8.1803997084226010e-01; 1.4535723907434453e-01; 1.4468511072369061e-01; 1.2092773655399831e+00; 4.7916214528980583e-01
3505; 44; 133; 5.2805774292135377e-01; 1.3020018255140262e+00; 4.4530896483634436e-01; -2.5811524591110524e-01; 8.7930153478877415e-01; 3.6012767705488863e-01
3506; 44; 135; -1.8675495983366808e-01; 5.8298412397923127e-01; 1.4535723907434453e-01; -3.8935501479597262e-02; 8.8054924894551467e-01; 3.0635995600115784e-01
3507; 44; 140; 5.1547573891552445e-01; 1.3355815568231979e+00; 4.7076725254964408e-01; 4.2701061145233588e-01; 1.3453084063535596e+00; 4.9927023551197414e-01
3508; 44; 141; 6.7527252373303792e-01; 9.0910473359570620e-01; 1.4743620594850393e-01; 3.0885666605093709e-01; 1.2657410163470399e+00; 4.7580494845789856e-01
3509; 44; 142; -1.1621980008201416e-01; 6.0941297340557310e-01; 1.4535723907434453e-01; -1.2417684733782325e-01; 6.4439765801659166e-01; 1.7059748660847585e-01
3510; 44; 143; 4.9564403933354229e-01; 8.3867249926860121e-01; 1.4535723907434453e-01; 6.3443377803903211e-01; 1.0180980312272250e+00; 2.3006887219520006e-01
3511; 44; 146; 1.2050029493480330e-01; 6.9810972789533787e-01; 1.4535723907434453e-01; -1.6758377558345372e-01; 1.1330012626050119e+00; 5.0623856223998986e-01
3512; 44; 147; 1.6198792366958503e-01; 7.1365474539792906e-01; 1.4535723907434453e-01; 5.1425636581406253e-02; 1.2150619936990672e+00; 5.0623856223998986e-01
3513; 44; 149; -1.9572817299343728e-01; 1.1224558262019115e+00; 5.0623856223998986e-01; 6.6394829767179653e-01; 9.3932761925403474e-01; 1.7034951968326073e-01
3514; 44; 151; 1.1901536854105110e-02; 6.5741881239577826e-01; 1.4535723907434453e-01; -1.2328797310451139e-01; 1.1495984759388556e+00; 5.0623856223998986e-01
3515; 44; 154; 6.0804844778729983e-01; 1.0885170439652945e+00; 2.8345665753113070e-01; 7.3300806776389671e-02; 1.1591037652804594e+00; 4.6358792050425657e-01
3516; 44; 158; 6.1560382644383793e-01; 1.0683527215641844e+00; 2.6816918794107525e-01; 4.8737945336878474e-02; 7.6114574029800730e-01; 2.0514005304645316e-01
3517; 44; 159; 1.9744232371832016e-01; 7.2693916984225493e-01; 1.4535723907434453e-01; 1.2494042001866851e-01; 9.4307031840576472e-01; 3.0710343266911694e-01
3518; 44; 161; 4.0291444834611406e-01; 8.0392760883095626e-01; 1.4535723907434453e-01; -1.7406237654416790e-03; 1.0410132420982523e+00; 4.0377283726690194e-01
3519; 44; 165; 3.1536996971832459e-02; 7.4847185238194114e-01; 2.0099904730321144e-01; 3.1274029466632447e-01; 9.1824588046136002e-01; 2.4381934707073377e-01
3520; 44; 169; -7.3773193090738154e-03; 6.5019520946579679e-01; 1.4535723907434453e-01; 1.0083787118954142e-01; 1.1591257689318271e+00; 4.5674312387102950e-01
3521; 44; 170; 1.4592837284796750e-01; 1.2504712647060372e+00; 5.0623856223998998e-01; 1.3818540728251388e-01; 9.8739013568241729e-01; 3.3326838633454364e-01
3522; 44; 174; -1.9354061584976490e-01; 5.8044160360017771e-01; 1.4535723907434453e-01; -2.0426839212081654e-01; 5.9139002707587751e-01; 1.5530812563603469e-01
3523; 44; 183; 1.1007386381873618e-01; 6.9420304392395582e-01; 1.4535723907434453e-01; 1.1382237765699404e-01; 8.1614514459565712e-01; 2.2549180479226449e-01
3524; 44; 185; 5.0835243242782169e-01; 1.2981952112745703e+00; 4.4768684153621546e-01; -2.0530064671708514e-01; 7.6477993046933868e-01; 2.7083657799271516e-01
3525; 44; 191; 6.6360990935738551e-01; 9.4023073362840759e-01; 1.7103421085512016e-01; 2.1562187990028636e-01; 8.9444709320230797e-01; 2.5218967133103298e-01
3526; 44; 192; 5.6389925625574455e-01; 8.6424707593292760e-01; 1.4535723907434453e-01; 5.8703230421226205e-01; 1.1008652093931359e+00; 2.9690091703936211e-01
3527; 44; 193; 2.9631016193910398e-01; 7.6398400278294665e-01; 1.4535723907434453e-01; 2.8347124195744916e-01; 7.8502972945518534e-01; 1.6254679396829036e-01
3528; 44; 196; 3.8488779551341296e-01; 7.9717319450689672e-01; 1.4535723907434453e-01; 3.2039123162363647e-01; 9.0716326515332968e-01; 2.3454568266111037e-01
3529; 45; 46; 5.6976336064964506e-01; 2.3790032044026277e-01; 6.7284445934989301e-01; 2.3688756244752476e-01; 9.2458902370697182e-01; 6.9527579914734439e-01
3530; 45; 48; 6.0566622695612904e-01; 2.5691607009987794e-01; 7.0630006780973065e-01; 6.0292285313307625e-01; 4.4315373829107557e-01; 7.7608384486554072e-01
3531; 45; 50; 5.7590372850920524e-01; 1.1401509673466954e+00; 1.0250602269220690e+00; 1.4296086348265791e-01; 1.0284381358514503e+00; 6.6695109078213588e-01
3532; 45; 52; 2.3202870463972214e-01; 7.5327837128119057e-01; 6.2571308110852519e-01; 4.1997722219632605e-01; 4.6753586224600463e-01; 6.5235171712019557e-01
3533; 45; 53; 4.5830741370192946e-01; 2.6790853217280336e-01; 6.0330379519617283e-01; 5.7886288326965385e-01; 2.6966422648083649e-01; 6.9170869642945976e-01
3534; 45; 55; 3.6037106761006693e-01; 4.5281817829363136e-01; 6.0330379519617283e-01; 7.0837857448243313e-01; 8.9003057929541896e-01; 1.0250602269220690e+00
3535; 45; 57; 5.6753214381586070e-01; 2.3671856908967767e-01; 6.7076532961849855e-01; 3.5550395725834588e-01; 8.5667421762465201e-01; 7.5541707868585650e-01
3536; 45; 58; 3.3443742953108491e-01; 5.0178242937271711e-01; 6.0330379519617283e-01; 4.2020857800790112e-01; 6.0319646003607008e-01; 7.0480667967075483e-01
3537; 45; 61; 2.4185980801957760e-01; 1.1904116459313145e+00; 8.0134804000210158e-01; 4.0573849535692746e-01; 4.5428971316898892e-01; 6.3688483549788677e-01
3538; 45; 62; 1.2461890271146520e-01; 8.9793228682623105e-01; 6.0330379519617283e-01; 4.6231803555182616e-01; 9.7700129692388948e-01; 8.7952241227719663e-01
3539; 45; 65; 7.2317925609465150e-01; 3.1915617997761303e-01; 8.1580302109003389e-01; 6.4057144113914566e-01; 7.0893073367796677e-01; 9.0591707518625164e-01
3540; 45; 67; 3.2055690162611661e-01; 5.2798969159251152e-01; 6.0330379519617283e-01; 6.4446288239195859e-01; 5.0467042733102463e-01; 8.3002242212527921e-01
3541; 45; 68; 4.6403965256967389e-01; 2.5708572426938747e-01; 6.0330379519617283e-01; 4.6862373054899742e-01; 2.5985405202260758e-01; 6.0770660378592745e-01
3542; 45; 69; 1.7662929250569223e-01; 1.0388119846743749e+00; 6.9544991882426943e-01; 3.5916384866271722e-01; 1.2006053886152201e+00; 8.9063908743839537e-01
3543; 45; 71; 4.2521488563013243e-01; 3.3038919332856997e-01; 6.0330379519617283e-01; 5.3040417324501687e-01; 2.1705394989972687e-01; 6.3616812404379508e-01
3544; 45; 73; 2.4183313348285418e-01; 6.7662484789101951e-01; 6.0330379519617283e-01; 2.6218608451366343e-01; 6.9454332324031520e-01; 6.2502081612038629e-01
3545; 45; 75; 1.7125607926178127e-01; 8.0987852378401304e-01; 6.0330379519617283e-01; 3.0450097915166136e-01; 1.1987939512109598e+00; 8.5016274799595681e-01
3546; 45; 76; 1.2171820291816543e-01; 9.0340898055318219e-01; 6.0330379519617283e-01; 4.3835042026709592e-01; 1.2944817850970145e+00; 9.8444520370124466e-01
3547; 45; 77; 3.3708062549299544e-01; 4.9679191819429891e-01; 6.0330379519617283e-01; 2.9400068729308332e-01; 6.3978095729487872e-01; 6.2706567211464570e-01
3548; 45; 78; 6.2875851929908688e-01; 2.6914677186368186e-01; 7.2781831330219648e-01; 5.8602173910621325e-01; 5.1661296395020240e-01; 7.9209771959135400e-01
3549; 45; 79; 5.2430553184388751e-01; 2.1382383904568911e-01; 6.3048518616603877e-01; 7.2893352733249994e-01; 8.3099493194309293e-01; 1.0172644179456292e+00
3550; 45; 80; 4.7276311824671530e-01; 2.4061530224878336e-01; 6.0330379519617283e-01; 5.3533105596314301e-01; 2.1966344540825822e-01; 6.4075917417717676e-01
3551; 45; 81; 7.4450472323521444e-01; 3.6274773332680077e-01; 8.4812271599662115e-01; 3.9276396291599180e-01; 5.8301286859367762e-01; 6.7705602865438930e-01
3552; 45; 82; 4.3764518377943656e-01; 3.0692005113892495e-01; 6.0330379519617283e-01; 7.6428282358345090e-01; 7.8448003212446704e-01; 1.0250602269220690e+00
3553; 45; 83; 3.7215034961876881e-01; 5.7280753995867584e-01; 6.5812214170473604e-01; 6.0314622697566667e-01; 1.0601111849973288e+00; 1.0140354852838811e+00
3554; 45; 84; 3.9124581782551027e-01; 3.9452481363153125e-01; 6.0330379519617283e-01; 5.0086304651261138e-01; 4.2025344313377977e-01; 6.9298863953854473e-01
3555; 45; 85; 3.0661624248111213e-01; 5.5431048516975978e-01; 6.0330379519617283e-01; 6.1108065127253675e-01; 9.6241882116992827e-01; 9.8215656103349958e-01
3556; 45; 86; 1.7462387556186942e-01; 9.0429458244245753e-01; 6.4214458488878123e-01; 1.4318284961690247e-01; 9.3335682269633347e-01; 6.3046618199474447e-01
3557; 45; 88; 2.7259135144813473e-01; 6.1855150304790518e-01; 6.0330379519617283e-01; 5.4531492285624161e-01; 8.3516594685807632e-01; 8.8525275739974651e-01
3558; 45; 92; 2.1187851462655161e-01; 7.3318094982285809e-01; 6.0330379519617283e-01; 6.6033678494833015e-01; 9.8073633518945469e-01; 1.0250602269220690e+00
3559; 45; 94; 7.9345685745431038e-01; 3.5637831323921709e-01; 8.8129026922544762e-01; 4.1906338893348188e-01; 9.1975985737792942e-01; 8.2598388395954747e-01
3560; 45; 95; 3.3579142039748244e-01; 4.9922601408924761e-01; 6.0330379519617283e-01; 3.9867780692640331e-01; 6.7235037934062070e-01; 7.1579219225170698e-01
3561; 45; 96; 6.2055013019858318e-01; 1.0558559056419465e+00; 1.0250602269220690e+00; 3.3688955951791921e-01; 5.9543038901292789e-01; 6.4118221208676662e-01
3562; 45; 97; 7.2471289844469611e-01; 8.5919040418155523e-01; 1.0250602269220690e+00; 5.0262567421394411e-01; 3.8813549518917645e-01; 6.8189233386474879e-01
3563; 45; 99; 5.4714280872265952e-01; 2.2591947331418807e-01; 6.5176579888990682e-01; 9.8060555414778150e-02; 1.0548756457280786e+00; 6.4446673867578552e-01
3564; 45; 101; 7.8634483319133919e-01; 5.8869439195221362e-01; 9.6565462123760393e-01; 2.9197590552472980e-01; 1.0812744681810023e+00; 7.9575363494812246e-01
3565; 45; 106; 1.7928003081820787e-01; 7.9472882602626915e-01; 6.0330379519617283e-01; 7.4917609412581099e-01; 8.1300243580323150e-01; 1.0250602269220690e+00
3566; 45; 107; 6.3650759105471122e-01; 9.1295389143218841e-01; 9.8159486400655149e-01; 7.5028970241948512e-01; 3.8250142566474277e-01; 8.5994595686226050e-01
3567; 45; 108; 4.5991633354293077e-01; 2.6487079582354972e-01; 6.0330379519617283e-01; 6.5200795025387903e-01; 5.8912475807228504e-01; 8.6806354141286268e-01
3568; 45; 109; 6.3863684907273788e-01; 2.7437877324282933e-01; 7.3702330352005929e-01; 4.4763575615131179e-01; 5.7749175384767715e-01; 7.1485827357508314e-01
3569; 45; 110; 2.9793511712709053e-01; 5.7070096614233967e-01; 6.0330379519617283e-01; 5.7699511913627344e-01; 1.1380903569330552e+00; 1.0250602269220690e+00
3570; 45; 112; 1.2529249184246538e-01; 8.9666051048563478e-01; 6.0330379519617283e-01; 1.9227955363594665e-01; 1.1641517451932808e+00; 7.5514733937173606e-01
3571; 45; 113; 9.1458711695199124e-01; 5.0069658699625252e-01; 1.0250602269220690e+00; 8.9752855964437106e-01; 4.1149930047746458e-01; 9.7826810075837700e-01
3572; 45; 114; 1.5538884412182374e-01; 8.3983680742156541e-01; 6.0330379519617283e-01; 4.1227745721077969e-01; 9.0293004605635296e-01; 8.1455917854056548e-01
3573; 45; 115; 9.3648188985871139e-01; 4.3213071105736145e-01; 1.0145662434396028e+00; 5.1048948411415329e-01; 1.1220488867693801e+00; 9.7048133636004896e-01
3574; 45; 123; 2.5151979060162760e-01; 6.5833586314325165e-01; 6.0330379519617283e-01; 7.4878480729056063e-01; 8.1374120861970978e-01; 1.0250602269220690e+00
3575; 45; 125; 7.6905604091194912e-01; 3.4345455904926425e-01; 8.5855269286112990e-01; 5.0419321311955789e-01; 6.5272831447525870e-01; 7.8501297626450683e-01
3576; 45; 127; 5.1633770962371506e-01; 4.2949975340130675e-01; 7.0781328537097898e-01; 7.5117951643323178e-01; 7.4212320846799329e-01; 9.9919969023391864e-01
3577; 45; 130; 5.4557484779171306e-01; 2.2508901169353612e-01; 6.5030471535027334e-01; 3.6492207314339231e-01; 7.1723881671498202e-01; 7.0852914399606348e-01
3578; 45; 133; 1.1852072660588964e-01; 9.0944600599854719e-01; 6.0330379519617283e-01; 3.9704087563687540e-01; 9.1157535773345133e-01; 8.0680361278984203e-01
3579; 45; 134; 6.6294171487717279e-01; 2.8725170766824054e-01; 7.5967146946538444e-01; 3.5660052020637667e-01; 5.6604097761227412e-01; 6.4419854723182390e-01
3580; 45; 135; 2.1482179211203178e-01; 7.2762386688079017e-01; 6.0330379519617283e-01; 3.5466498382642964e-01; 8.6996397200645437e-01; 7.5992872396260136e-01
3581; 45; 136; 3.5879822176754045e-01; 6.7878485683201872e-01; 6.8925180772786721e-01; 4.0732536449875073e-01; 6.0781723375086150e-01; 6.9721251366734194e-01
3582; 45; 137; 9.1492985054791021e-01; 5.0004948558330364e-01; 1.0250602269220690e+00; 7.8241481365158405e-01; 3.5052995731992298e-01; 8.7100088756697880e-01
3583; 45; 138; 3.6905897397722454e-01; 4.3641489436495434e-01; 6.0330379519617283e-01; 8.8401446527507277e-01; 5.5841957165050704e-01; 1.0250602269220690e+00
3584; 45; 139; 5.3660772100878773e-01; 2.2033962381418054e-01; 6.4194881752032495e-01; 6.0903700817730411e-01; 3.5491128606856270e-01; 7.4652251628427257e-01
3585; 45; 145; 3.4765420652207940e-01; 4.7682836835465187e-01; 6.0330379519617283e-01; 6.1399309378025524e-01; 3.2428013108854831e-01; 7.3832313299415031e-01
3586; 45; 147; 3.3288012286525948e-02; 1.0703704397928022e+00; 6.0330379519617283e-01; 3.2239303075727949e-02; 1.0793873335127131e+00; 6.0601596042135919e-01
3587; 45; 148; 3.0508240447006019e-01; 5.5720646255862682e-01; 6.0330379519617283e-01; 2.9137956809136856e-01; 8.9682141523794412e-01; 7.2422738026249789e-01
3588; 45; 149; 1.4124521216689884e-01; 8.6654082573561697e-01; 6.0330379519617283e-01; 6.2836461164000712e-01; 4.5261987821400612e-01; 7.9824627345019661e-01
3589; 45; 150; 3.9365058048766455e-01; 3.8998447870371561e-01; 6.0330379519617283e-01; 5.8890514511776437e-01; 2.4803865809767506e-01; 6.9068147662091639e-01
3590; 45; 153; 7.8998974369500474e-01; 7.3594383805178698e-01; 1.0250602269220690e+00; 6.4755790230992583e-01; 2.7910375852980707e-01; 7.4533626832919009e-01
3591; 45; 160; 7.2938958277962229e-01; 3.2244544430926070e-01; 8.2159003141412446e-01; 6.2026823373783990e-01; 5.9370699929279325e-01; 8.4673264650491387e-01
3592; 45; 161; 4.1988619495046603e-01; 3.4045007825213303e-01; 6.0330379519617283e-01; 5.1467962681188273e-01; 2.0872553300033658e-01; 6.2151541458643167e-01
3593; 45; 162; 1.6711678332128932e-01; 8.1769376070154942e-01; 6.0330379519617283e-01; 5.2488452329976976e-01; 1.2364782611155865e+00; 1.0250602269220690e+00
3594; 45; 163; 1.4727733441563645e-01; 8.5515182017352032e-01; 6.0330379519617283e-01; 1.5104852139095970e-01; 8.6068799379294592e-01; 6.0818185220550991e-01
3595; 45; 164; 2.9178746926970944e-01; 5.8230809092436431e-01; 6.0330379519617283e-01; 5.4432539412865721e-01; 7.9003782123719724e-01; 8.6713929624215924e-01
3596; 45; 168; 5.9520131455003744e-01; 2.5137338855391728e-01; 6.9654847836737255e-01; 3.3797788468247814e-01; 6.1082537832218764e-01; 6.4790775685151902e-01
3597; 45; 170; 1.7389242858733839e-01; 8.0490093946222907e-01; 6.0330379519617283e-01; 1.7418704240762989e-01; 1.1545691491605705e+00; 7.3828807341389624e-01
3598; 45; 171; 5.8875766677367403e-01; 6.2820136338776478e-01; 8.3709729968596125e-01; 8.3404459127207897e-01; 4.3435882142372506e-01; 9.4088138233082796e-01
3599; 45; 173; 1.7463708000936601e-01; 8.0349499328979035e-01; 6.0330379519617283e-01; 1.7809953072458068e-01; 8.0660032423697192e-01; 6.0702028411236664e-01
3600; 45; 176; 3.1376239658974431e-01; 5.4081812119987427e-01; 6.0330379519617283e-01; 8.7591952647105775e-01; 5.7370329755361738e-01; 1.0250602269220690e+00
3601; 45; 178; 8.8788876517090487e-01; 5.5110466302575278e-01; 1.0250602269220690e+00; 4.5499798934975599e-01; 4.0389194449756793e-01; 6.5330655183417274e-01
3602; 45; 182; 4.5490171657065509e-01; 2.7433869090823315e-01; 6.0330379519617283e-01; 6.8478988596180135e-01; 8.3082265219685980e-01; 9.8507468877441973e-01
3603; 45; 184; 2.9780595088890893e-01; 5.7094483968210308e-01; 6.0330379519617283e-01; 2.9799810673103955e-01; 5.7101361624214042e-01; 6.0347013501894953e-01
3604; 45; 185; 4.4926383771822342e-02; 1.0483965022441182e+00; 6.0330379519617283e-01; 1.1221012649349971e-01; 1.1200856871888025e+00; 6.7989677893875999e-01
3605; 45; 186; 1.0318922563019811e-01; 1.1169655578847661e+00; 6.7212970212029077e-01; 7.8122440307911956e-01; 3.4989946310687303e-01; 8.6989161930747971e-01
3606; 45; 187; 6.4088531371081292e-01; 1.0174618697492706e+00; 1.0250602269220690e+00; 6.8217894990106465e-01; 2.9744060017155138e-01; 7.7759743106731283e-01
3607; 45; 188; 9.2395540784813202e-01; 4.8300869661143542e-01; 1.0250602269220690e+00; 3.6327636802927810e-01; 5.2562764820988495e-01; 6.3348036783950779e-01
3608; 45; 194; 2.9216691629302199e-01; 5.8159167237698961e-01; 6.0330379519617283e-01; 8.1937967039962545e-01; 6.8045390848701570e-01; 1.0250602269220690e+00
3609; 45; 195; 5.4253216867523868e-01; 2.2347747394388945e-01; 6.4746943528319667e-01; 6.8578163188731078e-01; 3.8371893545455427e-01; 8.1347268790011262e-01
3610; 45; 197; 5.8789094613839277e-01; 2.4750149335622695e-01; 6.8973640879082798e-01; 6.2607868452608040e-01; 3.5842125631155086e-01; 7.6027656493766060e-01
3611; 46; 48; 6.9926019911986981e-01; 7.6815330587056599e-02; 5.8719198436775710e-01; 4.8982444480335663e-01; 2.6790227367866615e-01; 7.7608384486554072e-01
3612; 46; 52; 4.1917508020401389e-01; 9.0318093266061028e-01; 4.2575927177957235e-01; 5.5391238291334366e-01; 3.0032404372765859e-01; 6.5235171712019557e-01
3613; 46; 53; 5.7420572602532616e-01; 5.0357392386816702e-01; 4.7319139233383156e-01; 5.5278907319504511e-01; 2.4848642085435318e-01; 6.9170869642945976e-01
3614; 46; 55; 2.4800833250903720e-01; 5.1606108042456000e-01; 9.7421210220430177e-01; 5.4572738258273168e-01; 5.4772686048701291e-01; 4.8569691904144163e-01
3615; 46; 57; 6.0823097158712114e-01; 1.8873706892760261e-01; 6.4835284524305536e-01; 1.5826918944658624e-01; 8.3046087469931307e-01; 8.8648807568450327e-01
3616; 46; 58; 7.0538612200402384e-01; 2.9613148064818695e-01; 4.1853172506897734e-01; 3.7911433881594059e-01; 6.0483689993016942e-01; 7.0480667967075483e-01
3617; 46; 61; 2.1050673944137371e-01; 9.1235188330761929e-01; 7.4540398447519929e-01; 4.8125944219127742e-01; 4.7827254769597755e-01; 6.3688483549788677e-01
3618; 46; 62; 4.0623731051411766e-01; 9.4103638415269775e-01; 4.1853172506897734e-01; 2.3593232692402638e-01; 9.2414592338319601e-01; 6.9709091398824652e-01
3619; 46; 67; 1.1984104434958648e-01; 7.9236407555009603e-01; 9.7421210220430177e-01; 5.9311622574851042e-01; 3.8066402243297398e-01; 5.3277361049717531e-01
3620; 46; 68; 5.6050278044459634e-01; 6.0847093786493867e-01; 4.1853172506897734e-01; 5.4436391624998848e-01; 3.8245833133015739e-01; 6.0770660378592756e-01
3621; 46; 69; 1.9035280182430947e-01; 6.4035485337170850e-01; 9.7421210220430177e-01; 1.8369105807144359e-01; 8.9991302733441381e-01; 7.9635847687640804e-01
3622; 46; 70; 6.7155504056588411e-01; 6.3963877282040366e-02; 6.3983663924482359e-01; 5.9857358984126097e-01; 7.3707439719101514e-02; 7.4689099865431297e-01
3623; 46; 71; 1.1606709569042563e-01; 8.6854463818961314e-01; 9.2485585233922663e-01; 6.1056327224615659e-01; 1.3994789687797698e-01; 6.8009505499006517e-01
3624; 46; 72; 6.4396469167792070e-01; 4.2854377872914107e-01; 4.1853172506897734e-01; 5.6647025317593169e-01; 4.4247823141691556e-01; 5.2960322612454913e-01
3625; 46; 73; 3.8735020110702029e-01; 9.8175320802707344e-01; 4.1853172506897734e-01; 3.3801856453018325e-01; 8.0342743798672278e-01; 6.2502081612038618e-01
3626; 46; 75; 4.3387509284836256e-01; 8.8145486263311024e-01; 4.1853172506897734e-01; 2.6918728029156480e-01; 9.3957173224585377e-01; 6.3390067670533656e-01
3627; 46; 76; 1.1408888193009598e-01; 8.0476458528840378e-01; 9.7421210220430177e-01; 1.4886538877585387e-01; 8.8375861833162461e-01; 8.6253334959394468e-01
3628; 46; 77; 4.5834631930025171e-01; 5.4120577827094563e-01; 6.2706567211464570e-01; 6.8238077145606713e-01; 1.3441031796500208e-01; 5.7180996628331549e-01
3629; 46; 78; 6.7445346205863776e-01; 3.6281609817303417e-01; 4.1853172506897734e-01; 6.7147097231500319e-01; 1.5096703498220571e-01; 5.7686030953801759e-01
3630; 46; 79; 7.0457781464056235e-01; 2.9787402938050123e-01; 4.1853172506897734e-01; 3.6339077328645575e-01; 2.6731965482746445e-01; 9.7421210220430166e-01
3631; 46; 80; 6.0880646216367063e-01; 3.4857008114666951e-02; 7.5906993103682630e-01; 5.5599356345797657e-01; 4.4034504055895657e-01; 5.4753304656284540e-01
3632; 46; 81; 3.5937335992947050e-01; 8.5685441361556713e-01; 5.5287481317215104e-01; 4.1127578339728266e-01; 5.4695523150439140e-01; 6.9649999233202042e-01
3633; 46; 82; 6.2266506796565690e-01; 4.7446150010141319e-01; 4.1853172506897734e-01; 3.4992789795484303e-01; 2.9634291677319985e-01; 9.7421210220430166e-01
3634; 46; 83; 5.0223408794590108e-01; -1.4578185991715453e-02; 9.6157611230237006e-01; 3.7864460738436939e-01; 6.7021089330915740e-01; 6.5812214170473604e-01
3635; 46; 84; 5.6849582851819602e-01; 5.9123952761484100e-01; 4.1853172506897734e-01; 4.7867120936883722e-01; 4.0650510027928621e-01; 6.9298863953854473e-01
3636; 46; 85; 1.4640510141279939e-01; 7.3509729059541895e-01; 9.7421210220430177e-01; 5.4099878388472922e-01; 5.7568329291030051e-01; 4.7281286470219475e-01
3637; 46; 86; 4.8775097478035245e-01; 7.6530925514924852e-01; 4.1853172506897734e-01; 3.3780040299727887e-01; 7.8029017374178966e-01; 6.4214458488878123e-01
3638; 46; 87; 5.6371494628393304e-01; 6.0154615186849536e-01; 4.1853172506897734e-01; 5.4516171627270038e-01; 5.6904681592534567e-01; 4.7111701600720901e-01
3639; 46; 88; 3.3576764041858120e-01; 9.7045603083364951e-01; 5.0738632835220909e-01; 3.7388470827558634e-01; 3.6734007822073422e-01; 8.8525275739974663e-01
3640; 46; 89; 5.5561794759856231e-01; 6.1900165881120417e-01; 4.1853172506897734e-01; 6.0808635359830621e-01; 1.9395779492195897e-01; 6.4479212944400088e-01
3641; 46; 92; 4.1454955764730056e-01; 9.2311684468124711e-01; 4.1853172506897734e-01; 1.9048908542989862e-01; 6.4006105322229789e-01; 9.7421210220430177e-01
3642; 46; 95; 6.4963522419518527e-01; 4.1631924670558962e-01; 4.1853172506897734e-01; 3.5137029779350104e-01; 6.4950238562441720e-01; 7.1579219225170698e-01
3643; 46; 96; 3.9147065496115341e-01; 7.7929024507109279e-01; 5.5894514940094964e-01; 3.5982811229016304e-01; 5.8606409316032504e-01; 7.4858161946759050e-01
3644; 46; 97; 1.5124402920087948e-01; 8.8486198636657276e-01; 8.5801351607600584e-01; 4.9144739415352268e-01; 3.9426005804855846e-01; 6.8189233386474879e-01
3645; 46; 99; 6.6159111561698181e-01; 5.9341961259939749e-02; 6.5876984221256085e-01; 2.5249022274999272e-01; 9.3182655169009010e-01; 6.6562801116638148e-01
3646; 46; 106; 1.0183537755704335e-01; 8.6194304229241137e-01; 9.5189861002565801e-01; 4.2295517297625451e-01; 7.5814130844596272e-01; 5.2505287207460349e-01
3647; 46; 108; 5.9377880059149646e-01; 5.3673450523473609e-01; 4.1853172506897734e-01; 4.5379234617317821e-01; 2.2075252908969728e-01; 8.6662770740168360e-01
3648; 46; 109; 6.1798325317876568e-01; 4.8455455478656584e-01; 4.1853172506897734e-01; 5.0048915421098572e-01; 6.1222163822177966e-01; 5.0965508749369548e-01
3649; 46; 110; 5.3067589939897930e-01; 6.7277171762322019e-01; 4.1853172506897734e-01; 1.6469400890352393e-01; 6.9567007020378258e-01; 9.7421210220430177e-01
3650; 46; 114; 3.9386977668965945e-01; 9.6769830925922662e-01; 4.1853172506897734e-01; 2.0808503546201673e-01; 8.2223221577316341e-01; 8.1455917854056548e-01
3651; 46; 116; 5.7827277020889256e-01; 5.7016240012700314e-01; 4.1853172506897734e-01; 4.0565758296480869e-01; 6.9052816289295404e-01; 6.0114452665388274e-01
3652; 46; 123; 4.9688761928042263e-01; 7.4561248012170811e-01; 4.1853172506897734e-01; 1.9538475550179429e-01; 6.2950696938829820e-01; 9.7421210220430177e-01
3653; 46; 127; 3.3138907020542019e-01; 3.3630891517139727e-01; 9.7421210220430166e-01; 4.7618680644575245e-01; 3.9142306990094722e-01; 7.0781328537097898e-01
3654; 46; 130; 7.1071861700320049e-01; 8.2130489570537785e-02; 5.6541898300666693e-01; 3.0580941431366016e-01; 7.0713230225891754e-01; 7.4523433063150024e-01
3655; 46; 133; 2.4748548652523916e-01; 9.2950502973341131e-01; 6.7513788676552333e-01; 2.2258096171625119e-01; 8.0167406526425222e-01; 8.0680361278984192e-01
3656; 46; 134; 5.1796945432450281e-01; -7.2791003049153535e-03; 9.3167615952817751e-01; 4.4401183461205207e-01; 5.4848792415136083e-01; 6.4419854723182390e-01
3657; 46; 135; 2.7708455523913511e-01; 8.7205037777144978e-01; 6.7052827674287552e-01; 4.5325367463243005e-01; 1.8317786168366657e-01; 8.9472483931500879e-01
3658; 46; 137; 7.4487851074406286e-01; 9.7976068597258548e-02; 5.0050920047931702e-01; 3.6730148088511461e-01; 2.5888895274983803e-01; 9.7421210220430166e-01
3659; 46; 138; 1.6824822519230709e-01; 6.8800789196768686e-01; 9.7421210220430177e-01; 6.7236787595990899e-01; 2.9536975341287025e-01; 4.7071522099132646e-01
3660; 46; 139; 6.6816314070997218e-01; 9.3206744990766810e-02; 6.2392925840738900e-01; 3.9758501274812147e-01; 5.0750655005370038e-01; 7.4652251628427257e-01
3661; 46; 140; 5.3921635683918168e-01; 6.5436020245146809e-01; 4.1853172506897734e-01; 3.4637899508680603e-01; 9.5876927681433266e-01; 4.9927023551197414e-01
3662; 46; 143; 5.5630767859223984e-01; 6.1751473697552550e-01; 4.1853172506897734e-01; 5.5150079645716965e-01; 3.7351252602256113e-01; 6.0303543434771134e-01
